continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,aged_65_older
Europe,Belgium,2020-08-20,80870.0,612.0,9849.0,10.0,2102800.0,23866.0,18.571
Europe,Belgium,2020-08-21,81451.0,581.0,9853.0,4.0,2123620.0,20820.0,18.571
Europe,Belgium,2020-08-22,81961.0,510.0,9856.0,3.0,2139258.0,15638.0,18.571
Europe,Belgium,2020-08-23,82164.0,203.0,9861.0,5.0,2147789.0,8531.0,18.571
Europe,Belgium,2020-08-24,82279.0,115.0,9864.0,3.0,2165399.0,17610.0,18.571
Europe,Belgium,2020-08-25,82887.0,608.0,9869.0,5.0,2192445.0,27046.0,18.571
Europe,Belgium,2020-08-26,83414.0,527.0,9874.0,5.0,2217053.0,24608.0,18.571
Europe,Belgium,2020-08-27,83940.0,526.0,9878.0,4.0,2238372.0,21319.0,18.571
Europe,Belgium,2020-08-28,84475.0,535.0,9881.0,3.0,2263498.0,25126.0,18.571
Europe,Belgium,2020-08-29,85089.0,614.0,9885.0,4.0,2282566.0,19068.0,18.571
Europe,Belgium,2020-08-30,85284.0,195.0,9891.0,6.0,2293166.0,10600.0,18.571
Europe,Belgium,2020-08-31,85401.0,117.0,9892.0,1.0,2312825.0,19659.0,18.571
Europe,Belgium,2020-09-01,86035.0,634.0,9895.0,3.0,2341009.0,28184.0,18.571
Europe,Belgium,2020-09-02,86604.0,569.0,9898.0,3.0,2371041.0,30032.0,18.571
Europe,Belgium,2020-09-03,87179.0,575.0,9900.0,2.0,2395038.0,23997.0,18.571
Europe,Belgium,2020-09-04,87856.0,677.0,9904.0,4.0,2421367.0,26329.0,18.571
Europe,Belgium,2020-09-05,88581.0,725.0,9906.0,2.0,2441114.0,19747.0,18.571
Europe,Belgium,2020-09-06,88903.0,322.0,9907.0,1.0,2452089.0,10975.0,18.571
Europe,Belgium,2020-09-07,89058.0,155.0,9909.0,2.0,2475141.0,23052.0,18.571
Europe,Belgium,2020-09-08,89976.0,918.0,9913.0,4.0,2510121.0,34980.0,18.571
Europe,Belgium,2020-09-09,90848.0,872.0,9916.0,3.0,2544828.0,34707.0,18.571
Europe,Belgium,2020-09-10,91871.0,1023.0,9918.0,2.0,2581022.0,36194.0,18.571
Europe,Belgium,2020-09-11,93014.0,1143.0,9921.0,3.0,2618795.0,37773.0,18.571
Europe,Belgium,2020-09-12,94300.0,1286.0,9926.0,5.0,2645630.0,26835.0,18.571
Europe,Belgium,2020-09-13,94916.0,616.0,9927.0,1.0,2664575.0,18945.0,18.571
Europe,Belgium,2020-09-14,95218.0,302.0,9928.0,1.0,2693122.0,28547.0,18.571
Europe,Belgium,2020-09-15,96935.0,1717.0,9932.0,4.0,2731492.0,38370.0,18.571
Europe,Belgium,2020-09-16,98346.0,1411.0,9935.0,3.0,2767873.0,36381.0,18.571
Europe,Belgium,2020-09-17,99350.0,1004.0,9937.0,2.0,,,18.571
Europe,Belgium,2020-09-18,99555.0,205.0,9937.0,0.0,,,18.571
Europe,Belgium,2020-09-19,99555.0,0.0,9937.0,0.0,,,18.571
Europe,Bosnia and Herzegovina,2020-03-06,2.0,2.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-12,3.0,1.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-13,3.0,0.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-14,,,,,,,16.569
Europe,Bosnia and Herzegovina,2020-03-15,,,,,,,16.569
Europe,Bosnia and Herzegovina,2020-03-16,18.0,15.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-17,21.0,3.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-18,30.0,9.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-19,35.0,5.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-20,44.0,9.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-21,62.0,18.0,0.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-22,92.0,30.0,1.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-23,125.0,33.0,1.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-24,131.0,6.0,1.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-25,164.0,33.0,2.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-26,173.0,9.0,3.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-27,213.0,40.0,3.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-28,233.0,20.0,4.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-29,257.0,24.0,5.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-30,323.0,66.0,6.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-03-31,353.0,30.0,8.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-01,413.0,60.0,12.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-02,464.0,51.0,13.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-03,532.0,68.0,17.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-04,586.0,54.0,18.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-05,632.0,46.0,21.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-06,663.0,31.0,24.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-07,695.0,32.0,28.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-08,781.0,86.0,32.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-09,816.0,35.0,35.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-10,875.0,59.0,36.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-11,901.0,26.0,37.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-12,948.0,47.0,37.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-13,1007.0,59.0,38.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-14,1028.0,21.0,38.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-15,1073.0,45.0,39.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-16,1100.0,27.0,40.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-17,1152.0,52.0,41.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-18,1210.0,58.0,44.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-19,1254.0,44.0,45.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-20,1269.0,15.0,46.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-21,1300.0,31.0,48.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-22,1340.0,40.0,50.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-23,1367.0,27.0,52.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-24,1413.0,46.0,53.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-25,1420.0,7.0,54.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-26,1485.0,65.0,56.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-27,1516.0,31.0,58.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-28,1564.0,48.0,60.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-29,1588.0,24.0,62.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-04-30,1689.0,101.0,64.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-01,1757.0,68.0,68.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-02,1782.0,25.0,69.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-03,1840.0,58.0,71.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-04,1857.0,17.0,76.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-05,1926.0,69.0,77.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-06,1946.0,20.0,78.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-07,1986.0,40.0,84.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-08,2027.0,41.0,90.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-09,2070.0,43.0,98.0,8.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-10,2092.0,22.0,101.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-11,2117.0,25.0,107.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-12,2142.0,25.0,112.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-13,2158.0,16.0,116.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-14,2181.0,23.0,120.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-15,2216.0,35.0,123.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-16,2237.0,21.0,127.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-17,2267.0,30.0,129.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-18,2289.0,22.0,132.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-19,2303.0,14.0,132.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-20,2319.0,16.0,133.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-21,2334.0,15.0,135.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-22,2352.0,18.0,139.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-23,2372.0,20.0,141.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-24,2391.0,19.0,141.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-25,2400.0,9.0,143.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-26,2405.0,5.0,145.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-27,2415.0,10.0,149.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-28,2434.0,19.0,150.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-29,2462.0,28.0,152.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-30,2484.0,22.0,152.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-05-31,2493.0,9.0,152.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-01,2509.0,16.0,152.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-02,2523.0,14.0,153.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-03,2534.0,11.0,156.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-04,2550.0,16.0,156.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-05,2593.0,43.0,158.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-06,2605.0,12.0,158.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-07,2636.0,31.0,158.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-08,2673.0,37.0,159.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-09,2703.0,30.0,159.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-10,2727.0,24.0,159.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-11,2776.0,49.0,160.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-12,2831.0,55.0,160.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-13,2892.0,61.0,162.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-14,2940.0,48.0,163.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-15,3001.0,61.0,163.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-16,3039.0,38.0,164.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-17,3084.0,45.0,167.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-18,3144.0,60.0,167.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-19,3202.0,58.0,167.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-20,3288.0,86.0,168.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-21,3354.0,66.0,169.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-22,3431.0,77.0,169.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-23,3524.0,93.0,170.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-24,3587.0,63.0,171.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-25,3675.0,88.0,172.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-26,3794.0,119.0,174.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-27,3934.0,140.0,177.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-28,4107.0,173.0,179.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-29,4215.0,108.0,182.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-06-30,4343.0,128.0,183.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-01,4453.0,110.0,185.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-02,4606.0,153.0,187.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-03,4788.0,182.0,188.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-04,4960.0,172.0,190.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-05,5249.0,289.0,190.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-06,5393.0,144.0,193.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-07,5457.0,64.0,196.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-08,5618.0,161.0,206.0,10.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-09,5868.0,250.0,207.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-10,6087.0,219.0,213.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-11,6402.0,315.0,215.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-12,6720.0,318.0,218.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-13,6884.0,164.0,220.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-14,6979.0,95.0,224.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-15,7176.0,197.0,225.0,1.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-16,7407.0,231.0,233.0,8.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-17,7681.0,274.0,239.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-18,7908.0,227.0,243.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-19,8164.0,256.0,245.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-20,8452.0,288.0,250.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-21,8591.0,139.0,256.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-22,8786.0,195.0,261.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-23,9116.0,330.0,267.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-24,9460.0,344.0,272.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-25,9462.0,2.0,274.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-26,9764.0,302.0,278.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-27,10069.0,305.0,283.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-28,10498.0,429.0,294.0,11.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-29,10766.0,268.0,297.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-30,10766.0,0.0,297.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-07-31,11444.0,678.0,328.0,31.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-01,11444.0,0.0,328.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-02,11875.0,431.0,335.0,7.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-03,12108.0,233.0,343.0,8.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-04,12296.0,188.0,347.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-05,12858.0,562.0,368.0,21.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-06,13146.0,288.0,374.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-07,13397.0,251.0,379.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-08,13687.0,290.0,394.0,15.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-09,14089.0,402.0,396.0,2.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-10,14325.0,236.0,402.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-11,14498.0,173.0,425.0,23.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-12,14708.0,210.0,447.0,22.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-13,14961.0,253.0,453.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-14,15184.0,223.0,458.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-15,15534.0,350.0,464.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-16,15535.0,1.0,469.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-17,15535.0,0.0,469.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-18,16035.0,500.0,475.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-19,16351.0,316.0,495.0,20.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-20,16691.0,340.0,507.0,12.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-21,17029.0,338.0,515.0,8.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-22,17392.0,363.0,520.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-23,17392.0,0.0,520.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-24,17900.0,508.0,529.0,9.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-25,18027.0,127.0,540.0,11.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-26,18324.0,297.0,554.0,14.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-27,18609.0,285.0,571.0,17.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-28,18920.0,311.0,582.0,11.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-29,19214.0,294.0,585.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-30,19214.0,0.0,588.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-08-31,19789.0,575.0,592.0,4.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-01,19964.0,175.0,609.0,17.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-02,20234.0,270.0,620.0,11.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-03,20517.0,283.0,627.0,7.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-04,20804.0,287.0,636.0,9.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-05,21142.0,338.0,639.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-06,21142.0,0.0,639.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-07,21142.0,0.0,639.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-08,21660.0,518.0,664.0,25.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-09,21961.0,301.0,669.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-10,22258.0,297.0,675.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-11,22544.0,286.0,680.0,5.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-12,22834.0,290.0,686.0,6.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-13,23134.0,300.0,686.0,0.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-14,23462.0,328.0,689.0,3.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-15,23630.0,168.0,698.0,9.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-16,23924.0,294.0,718.0,20.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-17,24206.0,282.0,729.0,11.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-18,24600.0,394.0,741.0,12.0,,,16.569
Europe,Bosnia and Herzegovina,2020-09-19,24892.0,292.0,746.0,5.0,,,16.569
Europe,Bulgaria,2020-03-08,2.0,2.0,0.0,0.0,,,20.801
Europe,Bulgaria,2020-03-09,4.0,2.0,0.0,0.0,,,20.801
Europe,Bulgaria,2020-03-12,7.0,3.0,1.0,1.0,,,20.801
Europe,Bulgaria,2020-03-13,23.0,16.0,1.0,0.0,,,20.801
Europe,Bulgaria,2020-03-14,31.0,8.0,1.0,0.0,,,20.801
Europe,Bulgaria,2020-03-15,41.0,10.0,2.0,1.0,,,20.801
Europe,Bulgaria,2020-03-16,51.0,10.0,2.0,0.0,,,20.801
Europe,Bulgaria,2020-03-17,62.0,11.0,2.0,0.0,,,20.801
Europe,Bulgaria,2020-03-18,81.0,19.0,2.0,0.0,,,20.801
Europe,Bulgaria,2020-03-19,92.0,11.0,2.0,0.0,,,20.801
Europe,Bulgaria,2020-03-20,105.0,13.0,3.0,1.0,,,20.801
Europe,Bulgaria,2020-03-21,127.0,22.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-22,163.0,36.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-23,185.0,22.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-24,201.0,16.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-25,220.0,19.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-26,242.0,22.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-27,264.0,22.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-28,293.0,29.0,3.0,0.0,,,20.801
Europe,Bulgaria,2020-03-29,331.0,38.0,7.0,4.0,,,20.801
Europe,Bulgaria,2020-03-30,346.0,15.0,8.0,1.0,,,20.801
Europe,Bulgaria,2020-03-31,359.0,13.0,8.0,0.0,,,20.801
Europe,Bulgaria,2020-04-01,399.0,40.0,8.0,0.0,,,20.801
Europe,Bulgaria,2020-04-02,422.0,23.0,10.0,2.0,,,20.801
Europe,Bulgaria,2020-04-03,457.0,35.0,10.0,0.0,,,20.801
Europe,Bulgaria,2020-04-04,485.0,28.0,14.0,4.0,,,20.801
Europe,Bulgaria,2020-04-05,503.0,18.0,17.0,3.0,,,20.801
Europe,Bulgaria,2020-04-06,531.0,28.0,20.0,3.0,,,20.801
Europe,Bulgaria,2020-04-07,549.0,18.0,22.0,2.0,,,20.801
Europe,Bulgaria,2020-04-08,577.0,28.0,23.0,1.0,,,20.801
Europe,Bulgaria,2020-04-09,593.0,16.0,24.0,1.0,,,20.801
Europe,Bulgaria,2020-04-10,624.0,31.0,24.0,0.0,,,20.801
Europe,Bulgaria,2020-04-11,635.0,11.0,25.0,1.0,18502.0,,20.801
Europe,Bulgaria,2020-04-12,661.0,26.0,28.0,3.0,,,20.801
Europe,Bulgaria,2020-04-13,675.0,14.0,29.0,1.0,,,20.801
Europe,Bulgaria,2020-04-14,685.0,10.0,32.0,3.0,,,20.801
Europe,Bulgaria,2020-04-15,713.0,28.0,35.0,3.0,,,20.801
Europe,Bulgaria,2020-04-16,747.0,34.0,36.0,1.0,,,20.801
Europe,Bulgaria,2020-04-17,800.0,53.0,38.0,2.0,,,20.801
Europe,Bulgaria,2020-04-18,846.0,46.0,41.0,3.0,,,20.801
Europe,Bulgaria,2020-04-19,878.0,32.0,41.0,0.0,26417.0,,20.801
Europe,Bulgaria,2020-04-20,915.0,37.0,43.0,2.0,,,20.801
Europe,Bulgaria,2020-04-21,929.0,14.0,43.0,0.0,,,20.801
Europe,Bulgaria,2020-04-22,975.0,46.0,45.0,2.0,27000.0,,20.801
Europe,Bulgaria,2020-04-23,1024.0,49.0,49.0,4.0,,,20.801
Europe,Bulgaria,2020-04-24,1097.0,73.0,52.0,3.0,,,20.801
Europe,Bulgaria,2020-04-25,1188.0,91.0,54.0,2.0,,,20.801
Europe,Bulgaria,2020-04-26,1247.0,59.0,55.0,1.0,,,20.801
Europe,Bulgaria,2020-04-27,1300.0,53.0,56.0,1.0,,,20.801
Europe,Bulgaria,2020-04-28,1363.0,63.0,58.0,2.0,,,20.801
Europe,Bulgaria,2020-04-29,1399.0,36.0,58.0,0.0,45208.0,,20.801
Europe,Bulgaria,2020-04-30,1447.0,48.0,64.0,6.0,,,20.801
Europe,Bulgaria,2020-05-01,1506.0,59.0,66.0,2.0,46510.0,,20.801
Europe,Bulgaria,2020-05-02,1588.0,82.0,69.0,3.0,47636.0,1126.0,20.801
Europe,Bulgaria,2020-05-03,1594.0,6.0,72.0,3.0,48618.0,982.0,20.801
